"STRESSOR_ID","STRESSOR_NAME","STRESSOR_USER_TERM","STRESSOR_PREFERRED_NAME","STRESSOR_DTXID","CAS_RN","STRESSOR_URL","OECD_STATUS","COMMENTS","STATUS"
"25","Ethylene thiourea","Ethylene thiourea","Ethylene thiourea","DTXSID5020601","96-45-7","https://aopwiki.org/stressors/25.json",,,
"26","Fadrozole","Fadrozole","Fadrozole","DTXSID5034141","102676-47-1","https://aopwiki.org/stressors/26.json",,,
"28","Isopropyl methanesulfonate","Isopropyl methanesulfonate","Isopropyl methanesulfonate","DTXSID8031497","926-06-7","https://aopwiki.org/stressors/28.json",,,
"30","Lead(II)",,,,,"https://aopwiki.org/stressors/30.json",,,
"32","Letrozole","Fadrozole","Fadrozole","DTXSID5034141","102676-47-1","https://aopwiki.org/stressors/32.json",,,
"33","Maneb","maneb","Maneb","DTXSID9020794","12427-38-2","https://aopwiki.org/stressors/33.json",,,
"34","Mercaptobenzothiazole","149-30-4","2-Mercaptobenzothiazole","DTXSID1020807","149-30-4","https://aopwiki.org/stressors/34.json",,,
"36","Mercury","Mercury","Mercury","DTXSID1024172","7439-97-6","https://aopwiki.org/stressors/36.json",,,
"38","Methyl methanesulfonate","methyl methanesulphonate","Methyl methanesulfonate","DTXSID7020845","66-27-3","https://aopwiki.org/stressors/38.json",,,
"40","Methylmercuric(II) chloride","chloromethylmercury","Methylmercuric(II) chloride","DTXSID5020813","115-09-3","https://aopwiki.org/stressors/40.json",,,
"42","Ochratoxin A","Ochratoxin A","Ochratoxin A","DTXSID7021073","303-47-9","https://aopwiki.org/stressors/42.json",,,
"44","Paraquat","Paraquat","Paraquat","DTXSID3034799","4685-14-7","https://aopwiki.org/stressors/44.json",,,
"46","Phenanthrene","phenanthrene","Phenanthrene","DTXSID6024254","85-01-8","https://aopwiki.org/stressors/46.json",,,
"48","Propylthiouracil","Propylthiouracil","6-Propyl-2-thiouracil","DTXSID5021209","51-52-5","https://aopwiki.org/stressors/48.json",,,
"51","Selected AHR Ligands",,,,,"https://aopwiki.org/stressors/51.json",,,
"52","Spironolactone","Spironolactone","Spironolactone","DTXSID6034186","52-01-7","https://aopwiki.org/stressors/52.json",,,
"53","Thiouracil","2-thiouracil","Thiouracil","DTXSID4021347","141-90-2","https://aopwiki.org/stressors/53.json",,,
"55","Vatalanib","Sunitinib malate Sunitinib (INN)","Sunitinib malate","DTXSID4046492","341031-54-7","https://aopwiki.org/stressors/55.json",,,
"57","Acetaminophen","Acetohexamide","Acetohexamide","DTXSID7020007","968-81-0","https://aopwiki.org/stressors/57.json",,,
"58","Mercaptobenzole",,,,,"https://aopwiki.org/stressors/58.json",,,
"59","Lead","Lead","Lead","DTXSID2024161","7439-92-1","https://aopwiki.org/stressors/59.json",,,
"61","Aflatoxin B1","Aflatoxin B1","Aflatoxin B1","DTXSID9020035","1162-65-8","https://aopwiki.org/stressors/61.json",,,
"63","Thioacetamide","Thioacetamide","Thioacetamide","DTXSID9021340","62-55-5","https://aopwiki.org/stressors/63.json",,,
"64","Mono(2-ethylhexyl) phthalate",,,,,"https://aopwiki.org/stressors/64.json",,,
"66","Perchlorate","Perchlorate","Perchlorate","DTXSID6024252","14797-73-0","https://aopwiki.org/stressors/66.json",,,
"68","Thiocyanate","Thiocyanate","Thiocyanate","DTXSID8047763","302-04-5","https://aopwiki.org/stressors/68.json",,,
"69","Dysidenin",,,,,"https://aopwiki.org/stressors/69.json",,,
"71","1-CHLORO-2,4- DINITROBENZENE","Glutathione","Glutathione","DTXSID6023101","70-18-8","https://aopwiki.org/stressors/71.json",,,
"72","Amitrole","Amitrole","Amitrole","DTXSID0020076","61-82-5","https://aopwiki.org/stressors/72.json",,,
"73","131-55-5",,,,,"https://aopwiki.org/stressors/73.json",,,
"75","Daidzein","Daidzein","Daidzein","DTXSID9022310","486-66-8","https://aopwiki.org/stressors/75.json",,,
"76","Genistein","Genistein","Genistein","DTXSID5022308","446-72-0","https://aopwiki.org/stressors/76.json",,,
"78","4-propoxyphenol",,,,,"https://aopwiki.org/stressors/78.json",,,
"79","Sulfamethazine","Sulfamethazine","Sulfamethazine","DTXSID6021290","57-68-1","https://aopwiki.org/stressors/79.json",,,
"80","N-methyl Carbamates",,,,,"https://aopwiki.org/stressors/80.json",,,
"81","Aryltrifluoroborates",,,,,"https://aopwiki.org/stressors/81.json",,,
"84","1-Chloro-4-nitrobenzene","1-Chloro-4-nitrobenzene","1-Chloro-4-nitrobenzene","DTXSID5020281","100-00-5","https://aopwiki.org/stressors/84.json",,,
"85","169590-42-5",,,,,"https://aopwiki.org/stressors/85.json",,,
"86","Celecoxib","Celecoxib","Celecoxib","DTXSID0022777","169590-42-5","https://aopwiki.org/stressors/86.json",,,
"87","3-(Difluoromethyl)-1-(4-methoxyphenyl)-5-[4-(methylsulfinyl)phenyl]-1H-pyrazole",,,,,"https://aopwiki.org/stressors/87.json",,,
"89","2058-46-0",,,,,"https://aopwiki.org/stressors/89.json",,,
"91","Sodium (4-fluoro-2-{[(1S)-1-phenylpropyl]carbamoyl}phenyl)(quinolin-8-ylsulfonyl)azanide",,,,,"https://aopwiki.org/stressors/91.json",,,
"92","Carbamazepine","Carbamazepine","Carbamazepine","DTXSID4022731","298-46-4","https://aopwiki.org/stressors/92.json",,,
"93","Topiramate","Topiramate","Topiramate","DTXSID8023688","97240-79-4","https://aopwiki.org/stressors/93.json",,,
"94","Tetrodotoxin",,,,,"https://aopwiki.org/stressors/94.json",,,
"95","Amiodarone","Amiodarone","Amiodarone","DTXSID7022592","1951-25-3","https://aopwiki.org/stressors/95.json",,,
"96","Phenytoin",,,,,"https://aopwiki.org/stressors/96.json",,,
"97","Valproate",,,,,"https://aopwiki.org/stressors/97.json",,,
"99","Lidocaine","Lidocaine","Lidocaine","DTXSID1045166","137-58-6","https://aopwiki.org/stressors/99.json",,,
"101","2,6-dinitrotoluene","2,6-dinitrotoluene","2,6-Dinitrotoluene","DTXSID5020528","606-20-2","https://aopwiki.org/stressors/101.json",,,
"103","Cypermethrin","Cypermethrin","Cypermethrin","DTXSID1023998","52315-07-8","https://aopwiki.org/stressors/103.json",,,
"105","Esfenvalerate","Esfenvalerate","Esfenvalerate","DTXSID4032667","66230-04-4","https://aopwiki.org/stressors/105.json",,,
"107","Bifenthrin","Bifenthrin","Bifenthrin","DTXSID9020160","82657-04-3","https://aopwiki.org/stressors/107.json",,,
"108","Cyfluthrin","Cyfluthrin","Cyfluthrin","DTXSID5035957","68359-37-5","https://aopwiki.org/stressors/108.json",,,
"109","Lambda-Cyhalothrin","Lambda-Cyhalothrin","lambda-Cyhalothrin","DTXSID7032559","91465-08-6","https://aopwiki.org/stressors/109.json",,,
"110","Picrotoxin","Picrotoxin","Picrotoxin","DTXSID7045605","124-87-8","https://aopwiki.org/stressors/110.json",,,
"111","Fipronil","Fipronil","Fipronil","DTXSID4034609","120068-37-3","https://aopwiki.org/stressors/111.json",,,
"112","Lindane","Lindane","Lindane","DTXSID2020686","58-89-9","https://aopwiki.org/stressors/112.json",,,
"113","RDX",,,,,"https://aopwiki.org/stressors/113.json",,,
"114","T-butyl bicyclophosphorothionate",,,,,"https://aopwiki.org/stressors/114.json",,,
"115","Dieldrin","Dieldrin","Dieldrin","DTXSID9020453","60-57-1","https://aopwiki.org/stressors/115.json",,,
"116","Alpha,Beta-Thujone",,,,,"https://aopwiki.org/stressors/116.json",,,
"117","Chlorpromazine","Chlorpromazine","Chlorpromazine","DTXSID0022808","50-53-3","https://aopwiki.org/stressors/117.json",,,
"118","Verapamil","Verapamil","Verapamil","DTXSID9041152","52-53-9","https://aopwiki.org/stressors/118.json",,,
"119","Immepip",,,,,"https://aopwiki.org/stressors/119.json",,,
"120","Alpha-endosulfan",,,,,"https://aopwiki.org/stressors/120.json",,,
"121","D-limonene","D-limonene","D-Limonene","DTXSID1020778","5989-27-5","https://aopwiki.org/stressors/121.json",,,
"122","1,4-dichlorobenzene","1,4-dichlorobenzene","1,4-Dichlorobenzene","DTXSID1020431","106-46-7","https://aopwiki.org/stressors/122.json",,,
"123","Tylenol",,,,,"https://aopwiki.org/stressors/123.json",,,
"124","Colchicine","Colchicine","Colchicine","DTXSID5024845","64-86-8","https://aopwiki.org/stressors/124.json",,,
"125","Podofilox","Podofilox","Podofilox","DTXSID3045645","518-28-5","https://aopwiki.org/stressors/125.json",,,
"126","518-2-5",,,,,"https://aopwiki.org/stressors/126.json",,,
"127","Nocodazole","Nocodazole","Nocodazole","DTXSID9031800","31430-18-9","https://aopwiki.org/stressors/127.json",,,
"128","Benomyl","Benomyl","Benomyl","DTXSID5023900","17804-35-2","https://aopwiki.org/stressors/128.json",,,
"129","Carbendazim","Carbendazim","Carbendazim","DTXSID4024729","10605-21-7","https://aopwiki.org/stressors/129.json",,,
"130","Thiabendazole","Thiabendazole","Thiabendazole","DTXSID0021337","148-79-8","https://aopwiki.org/stressors/130.json",,,
"131","Vincristine","Vincristine","Vincristine","DTXSID1032278","57-22-7","https://aopwiki.org/stressors/131.json",,,
"132","Hydrocarbons, various",,,,,"https://aopwiki.org/stressors/132.json",,,
"133","Phenobarbital","Phenobarbital","Phenobarbital","DTXSID5021122","50-06-6","https://aopwiki.org/stressors/133.json",,,
"134","Dichloroacetic Acid","Dichloroacetic Acid","Dichloroacetic acid","DTXSID2020428","79-43-6","https://aopwiki.org/stressors/134.json",,,
"135","Cyp2f2 substrates",,,,,"https://aopwiki.org/stressors/135.json",,,
"136","Vinclozalin",,,,,"https://aopwiki.org/stressors/136.json",,,
"138","Bromocriptine","Bromocriptine","Bromocriptine","DTXSID1022687","25614-03-3","https://aopwiki.org/stressors/138.json",,,
"139","Propylene oxide",,,,,"https://aopwiki.org/stressors/139.json",,,
"140","Nitisinone",,,,,"https://aopwiki.org/stressors/140.json",,,
"142","Chloroform","Chloroform","Chloroform","DTXSID1020306","67-66-3","https://aopwiki.org/stressors/142.json",,,
"143","Androstenedione",,,,,"https://aopwiki.org/stressors/143.json",,,
"145","Finasteride",,,,,"https://aopwiki.org/stressors/145.json",,,
"146","SACCHARIN, CALCIUM SALT",,,,,"https://aopwiki.org/stressors/146.json",,,
"147","Dibenzo-p-dioxin","Dibenzo-p-dioxin","Dibenzo-p-dioxin","DTXSID8020410","262-12-4","https://aopwiki.org/stressors/147.json",,,
"148","Polychlorinated biphenyl",,,,,"https://aopwiki.org/stressors/148.json",,,
"149","Polychlorinated dibenzofurans",,,,,"https://aopwiki.org/stressors/149.json",,,
"151","GW6471",,,,,"https://aopwiki.org/stressors/151.json",,,
"152","Penicillin",,,,,"https://aopwiki.org/stressors/152.json",,,
"153","Vinyl acetate","Vinyl acetate","Vinyl acetate","DTXSID3021431","108-05-4","https://aopwiki.org/stressors/153.json",,,
"155","Propyl Acetate","Propyl Acetate","Propyl acetate","DTXSID6021901","109-60-4","https://aopwiki.org/stressors/155.json",,,
"156","Aspartame","Aspartame","Aspartame","DTXSID0020107","22839-47-0","https://aopwiki.org/stressors/156.json",,,
"158","Indole","Indole","Indole","DTXSID0020737","120-72-9","https://aopwiki.org/stressors/158.json",,,
"160","Halogenated phenols",,,,,"https://aopwiki.org/stressors/160.json",,,
"161","Levothyroxine","Levothyroxine","Levothyroxine","DTXSID8023214","51-48-9","https://aopwiki.org/stressors/161.json",,,
"162","1,2,4-triazole",,,,,"https://aopwiki.org/stressors/162.json",,,
"164","Tebufenozide","Tebufenozide","Tebufenozide","DTXSID4034948","112410-23-8","https://aopwiki.org/stressors/164.json",,,
"165","Benzoic acid, 3-methoxy-2-methyl-, 2-(3,5-dimethylbenzoyl)-2-(1,1-dimethylethyl)hydrazide",,,,,"https://aopwiki.org/stressors/165.json",,,
"166","Benzoic acid, 4-chloro-, 2-benzoyl-2-(1,1-dimethylethyl)hydrazide",,,,,"https://aopwiki.org/stressors/166.json",,,
"168","2-Imidazolidinimine, 1-[(6-chloro-3-pyridinyl)methyl]-N-nitro-, (2E)-",,,,,"https://aopwiki.org/stressors/168.json",,,
"169","Sunitinib malate Sunitinib (INN)",,,,,"https://aopwiki.org/stressors/169.json",,,
"170","thiazopyr","thiazopyr","Thiazopyr","DTXSID1032488","117718-60-2","https://aopwiki.org/stressors/170.json",,,
"171","Pyrethrins and Pyrethroids",,,,,"https://aopwiki.org/stressors/171.json",,,
"172","Tamoxifen","Tamoxifen","Tamoxifen","DTXSID1034187","10540-29-1","https://aopwiki.org/stressors/172.json",,,
"174","Fulvestrant","Fulvestrant","Fulvestrant","DTXSID4022369","129453-61-8","https://aopwiki.org/stressors/174.json",,,
"175","PERFLUOROOCTANOIC ACID",,,,,"https://aopwiki.org/stressors/175.json",,,
"177","atrazine","atrazine","Atrazine","DTXSID9020112","1912-24-9","https://aopwiki.org/stressors/177.json",,,
"178","Haloperidol","Haloperidol","Haloperidol","DTXSID4034150","52-86-8","https://aopwiki.org/stressors/178.json",,,
"180","2,4-Dinitrophenol","2,4-Dinitrophenol","2,4-Dinitrophenol","DTXSID0020523","51-28-5","https://aopwiki.org/stressors/180.json",,,
"182","Phenylbutazone","Phenylbutazone","Phenylbutazone","DTXSID9021136","50-33-9","https://aopwiki.org/stressors/182.json",,,
"183","Amlexanox",,,,,"https://aopwiki.org/stressors/183.json",,,
"185","Nitazoxanide","Nitazoxanide","Nitazoxanide","DTXSID5033757","55981-09-4","https://aopwiki.org/stressors/185.json",,,
"187","Telmisartan","Telmisartan","Telmisartan","DTXSID8023636","144701-48-4","https://aopwiki.org/stressors/187.json",,,
"189","Mefenamic acid","Mefenamic acid","Mefenamic acid","DTXSID5023243","61-68-7","https://aopwiki.org/stressors/189.json",,,
"191","Clofibrate","Clofibrate","Clofibrate","DTXSID3020336","637-07-0","https://aopwiki.org/stressors/191.json",,,
"192","Meloxicam","Meloxicam","Meloxicam","DTXSID1020803","71125-38-7","https://aopwiki.org/stressors/192.json",,,
"194","Carprofen","Carprofen","Carprofen","DTXSID1045871","53716-49-7","https://aopwiki.org/stressors/194.json",,,
"196","coumachlor","coumachlor","Coumachlor","DTXSID8041797","81-82-3","https://aopwiki.org/stressors/196.json",,,
"198","chlorophacinone","chlorophacinone","Chlorophacinone","DTXSID2032348","3691-35-8","https://aopwiki.org/stressors/198.json",,,
"199","diphacinone","diphacinone","Diphacinone","DTXSID4032378","82-66-6","https://aopwiki.org/stressors/199.json",,,
"201","3-[3-(4'-bromo[1,1'-biphenyl]-4-yl)-3-hydroxy-1-phenylpropyl]-4-hydroxy-2-benzopyrone",,,,,"https://aopwiki.org/stressors/201.json",,,
"202","Fluoxetine",,,,,"https://aopwiki.org/stressors/202.json",,,
"203","Fluvoxamine","Fluvoxamine","Fluvoxamine","DTXSID2044002","54739-18-3","https://aopwiki.org/stressors/203.json",,,
"205","pirinixic acid","pirinixic acid","Pirinixic acid","DTXSID4020290","50892-23-4","https://aopwiki.org/stressors/205.json",,,
"207","ciprofibrate","ciprofibrate","Ciprofibrate","DTXSID8020331","52214-84-3","https://aopwiki.org/stressors/207.json",,,
"209","trichloroacetic acid","trichloroacetic acid","Trichloroacetic acid","DTXSID1021378","76-03-9","https://aopwiki.org/stressors/209.json",,,
"211","Fenofibrate","Fenofibrate","Fenofibrate","DTXSID2029874","49562-28-9","https://aopwiki.org/stressors/211.json",,,
"213","fenoxycarb","fenoxycarb","Fenoxycarb","DTXSID7032393","72490-01-8","https://aopwiki.org/stressors/213.json",,,
"214","DIOFENOLAN","DIOFENOLAN","Diofenolan","DTXSID2041884","63837-33-2","https://aopwiki.org/stressors/214.json",,,
"215","pyriproxyfen","pyriproxyfen","Pyriproxyfen","DTXSID1032640","95737-68-1","https://aopwiki.org/stressors/215.json",,,
"216","(7S)-Hydroprene","(7S)-Hydroprene","(7S)-Hydroprene","DTXSID6035784","65733-18-8","https://aopwiki.org/stressors/216.json",,,
"217","kinoprene","kinoprene","Kinoprene","DTXSID3032624","42588-37-4","https://aopwiki.org/stressors/217.json",,,
"218","metofluthrin","metofluthrin","Metofluthrin","DTXSID4034738","240494-70-6","https://aopwiki.org/stressors/218.json",,,
"219","Econazole",,,,,"https://aopwiki.org/stressors/219.json",,,
"220","5-(N,N-hexamethylene) amiloride (HMA)",,,,,"https://aopwiki.org/stressors/220.json",,,
"221","Small molecules: ITB3, ITB4, ITB5, ITB9",,,,,"https://aopwiki.org/stressors/221.json",,,
"222","MPP+",,,,,"https://aopwiki.org/stressors/222.json",,,
"223","Etoposide","Etoposide","Etoposide","DTXSID5023035","33419-42-0","https://aopwiki.org/stressors/223.json",,,
"224","nanoparticles",,,,,"https://aopwiki.org/stressors/224.json",,,
"225","ROS",,,,,"https://aopwiki.org/stressors/225.json",,,
"226","o-methyl-serine dodecylamide hydrochloride (MSDH)",,,,,"https://aopwiki.org/stressors/226.json",,,
"227","alpha-tocopheryl succinate",,,,,"https://aopwiki.org/stressors/227.json",,,
"228","3-aminopropanal",,,,,"https://aopwiki.org/stressors/228.json",,,
"229","artesunate","artesunate","Artesunate","DTXSID3042681","88495-63-0","https://aopwiki.org/stressors/229.json",,,
"230","naphtharazine",,,,,"https://aopwiki.org/stressors/230.json",,,
"231","Fluoroquinolones:",,,,,"https://aopwiki.org/stressors/231.json",,,
"232","Iron compounds",,,,,"https://aopwiki.org/stressors/232.json",,,
"233","sertraline","sertraline","Sertraline","DTXSID6023577","79617-96-2","https://aopwiki.org/stressors/233.json",,,
"234","norfluoxetine",,,,,"https://aopwiki.org/stressors/234.json",,,
"235","Dibenzo[B,F][1,4]Oxazepine",,,,,"https://aopwiki.org/stressors/235.json",,,
"236","2-Chlorobenzalmalononitrile",,,,,"https://aopwiki.org/stressors/236.json",,,
"237","Nitrotoluenes (hypothesized binding)",,,,,"https://aopwiki.org/stressors/237.json",,,
"238","Methoxyfenozide","Methoxyfenozide","Methoxyfenozide","DTXSID3032628","161050-58-4","https://aopwiki.org/stressors/238.json",,,
"239","Halofenozide","Halofenozide","Halofenozide","DTXSID4032619","112226-61-6","https://aopwiki.org/stressors/239.json",,,
"240","Chemical",,,,,"https://aopwiki.org/stressors/240.json",,,
"241","20-hydroxyecdysone","20-hydroxyecdysone","20-Hydroxyecdysone","DTXSID5040388","5289-74-7","https://aopwiki.org/stressors/241.json",,,
"242","Ponasterone A","Ponasterone A","Ponasterone A","DTXSID0040595","13408-56-5","https://aopwiki.org/stressors/242.json",,,
"243","Chromafenozide","Chromafenozide","Chromafenozide","DTXSID4057976","143807-66-3","https://aopwiki.org/stressors/243.json",,,
"244","Cyasterone",,,,,"https://aopwiki.org/stressors/244.json",,,
"245","Makisterone A",,,,,"https://aopwiki.org/stressors/245.json",,,
"246","Inokosterone","Inokosterone","Inokosterone","DTXSID40164756","15130-85-5","https://aopwiki.org/stressors/246.json",,,
"247","Ecdysone",,,,,"https://aopwiki.org/stressors/247.json",,,
"248","RH-5849",,,,,"https://aopwiki.org/stressors/248.json",,,
"249","2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD)",,,,,"https://aopwiki.org/stressors/249.json",,,
"250","Polycyclic aromatic hydrocarbons (PAHs)",,,,,"https://aopwiki.org/stressors/250.json",,,
"251","TCPOBOP",,,,,"https://aopwiki.org/stressors/251.json",,,
"252","Silver nanoparticles",,,,,"https://aopwiki.org/stressors/252.json",,,
"253","UV-activated Titanium dioxide nanoparticles",,,,,"https://aopwiki.org/stressors/253.json",,,
"254","Silica nanoparticles",,,,,"https://aopwiki.org/stressors/254.json",,,
"255","Graphene oxide nanoparticles",,,,,"https://aopwiki.org/stressors/255.json",,,
"256","Polychlorinated dibenzodioxins",,,,,"https://aopwiki.org/stressors/256.json",,,
"257","Polybrominated diphenyl ethers",,,,,"https://aopwiki.org/stressors/257.json",,,
"258","Isoflavones",,,,,"https://aopwiki.org/stressors/258.json",,,
"259","Perflourinated chemicals",,,,,"https://aopwiki.org/stressors/259.json",,,
"260","Phthalates",,,,,"https://aopwiki.org/stressors/260.json",,,
"261","Tetrabromobisphenol A","Tetrabromobisphenol A","3,3',5,5'-Tetrabromobisphenol A","DTXSID1026081","79-94-7","https://aopwiki.org/stressors/261.json",,,
"262","Clonixin","Clonixin","Clonixin","DTXSID2046121","17737-65-4","https://aopwiki.org/stressors/262.json",,,
"264","2,6-dinitro-p-cresol",,,,,"https://aopwiki.org/stressors/264.json",,,
"265","Triclopyr","Triclopyr","Triclopyr","DTXSID0032497","55335-06-3","https://aopwiki.org/stressors/265.json",,,
"266","B2,4,2',",,,,,"https://aopwiki.org/stressors/266.json",,,
"268","n/a",,,,,"https://aopwiki.org/stressors/268.json",,,
"269","Iodine deficiency",,,,,"https://aopwiki.org/stressors/269.json",,,
"270","SSRI (Selective serotonin reuptake inhibitor)",,,,,"https://aopwiki.org/stressors/270.json",,,
"271","Mental stress",,,,,"https://aopwiki.org/stressors/271.json",,,
"272","Increase cortisone levels (induced by stress)",,,,,"https://aopwiki.org/stressors/272.json",,,
"273","Gamma radiation",,,,,"https://aopwiki.org/stressors/273.json",,,
"274","Ultraviolet B radiation",,,,,"https://aopwiki.org/stressors/274.json",,,
"275","NonSteroidal Anti-Inflammatory Drugs (NSAID)",,,,,"https://aopwiki.org/stressors/275.json",,,
"276","Helicobacter pylori",,,,,"https://aopwiki.org/stressors/276.json",,,
"277","3,3'",,,,,"https://aopwiki.org/stressors/277.json",,,
"278","3,3",,,,,"https://aopwiki.org/stressors/278.json",,,
"279","Bioflavonoids",,,,,"https://aopwiki.org/stressors/279.json",,,
"280","Chlorpyrifos","Chlorpyrifos","Chlorpyrifos","DTXSID4020458","2921-88-2","https://aopwiki.org/stressors/280.json",,,
"281","etoposide quinone",,,,,"https://aopwiki.org/stressors/281.json",,,
"282","Ketoconazole","Ketoconazole","Ketoconazole","DTXSID7029879","65277-42-1","https://aopwiki.org/stressors/282.json",,,
"283","Stressor:159 dibenzofuran",,,,,"https://aopwiki.org/stressors/283.json",,,
"285","Doxorubicin","Doxorubicin","Doxorubicin","DTXSID8021480","23214-92-8","https://aopwiki.org/stressors/285.json",,,
"286","Tebuconazole","Tebuconazole","Tebuconazole","DTXSID9032113","107534-96-3","https://aopwiki.org/stressors/286.json",,,
"288","Tioconazole","Tioconazole","Tioconazole","DTXSID3046619","65899-73-2","https://aopwiki.org/stressors/288.json",,,
"290","Fluconazole","Fluconazole","Fluconazole","DTXSID3020627","86386-73-4","https://aopwiki.org/stressors/290.json",,,
"292","Clotrimazole","Clotrimazole","Clotrimazole","DTXSID7029871","23593-75-1","https://aopwiki.org/stressors/292.json",,,
"293","Tacrorimus",,,,,"https://aopwiki.org/stressors/293.json",,,
"294","Cyclosporin",,,,,"https://aopwiki.org/stressors/294.json",,,
"295","serotonin transporter activation",,,,,"https://aopwiki.org/stressors/295.json",,,
"296",">85 known Cyp2E1 substrates",,,,,"https://aopwiki.org/stressors/296.json",,,
"297","NSAID (Nonsteroidal anti-inflammatory drug) inhibits PTGS1",,,,,"https://aopwiki.org/stressors/297.json",,,
"397","KCN","Potassium cyanide,","Potassium cyanide","DTXSID0024268","151-50-8","https://aopwiki.org/stressors/397.json",,,
"298","NSAID (Nonsteroidal anti-inflammatory drug) inhibits PTGS2",,,,,"https://aopwiki.org/stressors/298.json",,,
"299","Helicobacter pylori infection",,,,,"https://aopwiki.org/stressors/299.json",,,
"300","PPARalpha antagonists",,,,,"https://aopwiki.org/stressors/300.json",,,
"301","NFE2/Nrf2 repression",,,,,"https://aopwiki.org/stressors/301.json",,,
"302","EGFR ligand",,,,,"https://aopwiki.org/stressors/302.json",,,
"303","Reactive oxygen species",,,,,"https://aopwiki.org/stressors/303.json",,,
"304","Tributyltin","Tributyltin","Tributyltin","DTXSID0040709","688-73-3","https://aopwiki.org/stressors/304.json",,,
"305","Single walled carbon nanotubes",,,,,"https://aopwiki.org/stressors/305.json",,,
"306","Multi-walled carbon nanotubes",,,,,"https://aopwiki.org/stressors/306.json",,,
"307","Sodium metam",,,,,"https://aopwiki.org/stressors/307.json",,,
"308","Dimethyl dithiocarbamate",,,,,"https://aopwiki.org/stressors/308.json",,,
"309","Thiram","Thiram","Thiram","DTXSID5021332","137-26-8","https://aopwiki.org/stressors/309.json",,,
"310","Disulfiram","Disulfiram","Disulfiram","DTXSID1021322","97-77-8","https://aopwiki.org/stressors/310.json",,,
"311","Ferbam","Ferbam","Ferbam","DTXSID8020624","14484-64-1","https://aopwiki.org/stressors/311.json",,,
"312","Dazornet",,,,,"https://aopwiki.org/stressors/312.json",,,
"313","Pyrolidine dithiocarbamate",,,,,"https://aopwiki.org/stressors/313.json",,,
"314","Mancozeb","Mancozeb","Mancozeb","DTXSID0034695","8018-01-7","https://aopwiki.org/stressors/314.json",,,
"315","Nabam-sodium","Nabam-sodium","Nabam-sodium","DTXSID5020603","142-59-6","https://aopwiki.org/stressors/315.json",,,
"316","Ziram","Ziram","Ziram","DTXSID0021464","137-30-4","https://aopwiki.org/stressors/316.json",,,
"317","Zineb","Zineb","Zineb","DTXSID5021465","12122-67-7","https://aopwiki.org/stressors/317.json",,,
"318","Carbon nanotubes",,,,,"https://aopwiki.org/stressors/318.json",,,
"319","Acrolein","Acrolein","Acrolein","DTXSID5020023","107-02-8","https://aopwiki.org/stressors/319.json",,,
"321","3,5-Dichlorophenol","3,5-Dichlorophenol","3,5-Dichlorophenol","DTXSID2025006","591-35-5","https://aopwiki.org/stressors/321.json",,,
"322","Tenofovir","Tenofovir","Tenofovir","DTXSID9040132","147127-20-6","https://aopwiki.org/stressors/322.json",,,
"323","Tenofovir disoproxil fumarate","Tenofovir disoproxil fumarate","Tenofovir disoproxil fumarate","DTXSID5050426","202138-50-9","https://aopwiki.org/stressors/323.json",,,
"324","Adefovir","Adefovir","Adefovir","DTXSID6046214","106941-25-7","https://aopwiki.org/stressors/324.json",,,
"325","Adefovir dipivoxil","Adefovir dipivoxil","Adefovir dipivoxil","DTXSID5046487","142340-99-6","https://aopwiki.org/stressors/325.json",,,
"326","Cidofovir","Cidofovir","Cidofovir","DTXSID3043734","113852-37-2","https://aopwiki.org/stressors/326.json",,,
"327","Aminoglycosides",,,,,"https://aopwiki.org/stressors/327.json",,,
"328","Gentamicin","Gentamicin","Gentamicin","DTXSID5034642","1403-66-3","https://aopwiki.org/stressors/328.json",,,
"329","Tobramycin","Tobramycin","Tobramycin","DTXSID8023680","32986-56-4","https://aopwiki.org/stressors/329.json",,,
"330","Vancomycin","Vancomycin","Vancomycin","DTXSID0042664","1404-90-6","https://aopwiki.org/stressors/330.json",,,
"332","Colistin","Colistin","Colistin","DTXSID1040663","1066-17-7","https://aopwiki.org/stressors/332.json",,,
"333","Albumin","Albumin","Albumin","DTXSID1040409","NOCAS_40409","https://aopwiki.org/stressors/333.json",,,
"334","low molecular weight proteins",,,,,"https://aopwiki.org/stressors/334.json",,,
"336","Acrylamide","Acrylamide","Acrylamide","DTXSID5020027","79-06-1","https://aopwiki.org/stressors/336.json",,,
"338","Carbon nanotubes, Multi-walled carbon nanotubes, single-walled carbon nanotubes, carbon nanofibres",,,,,"https://aopwiki.org/stressors/338.json",,,
"339","Carbon nanotubes, Multi-walled carbon nanotubes, Single-walled carbon nanotubes, carbon fibres",,,,,"https://aopwiki.org/stressors/339.json",,,
"340","Methoxyacetic acid","Methoxyacetic acid","Methoxyacetic acid","DTXSID1031591","625-45-6","https://aopwiki.org/stressors/340.json",,,
"343","thiomersal",,,,,"https://aopwiki.org/stressors/343.json",,,
"344","Heptachlor","Heptachlor","Heptachlor","DTXSID3020679","76-44-8","https://aopwiki.org/stressors/344.json",,,
"345","Endosulfan","Endosulfan","Endosulfan","DTXSID1020560","115-29-7","https://aopwiki.org/stressors/345.json",,,
"346","Stressor:147 Dibenzo-p-dioxin",,,,,"https://aopwiki.org/stressors/346.json",,,
